UserID ChannelID diff(StartTime(s)) Duration(ms) FS=1 LS=1
204822 36  0.086       951.980     1 1 	   
167175 9   0.020       86.778      1 1 	   
194866 7   0.060       7.263       1 1 	   
9657   37  0.084       6664.199    1 1 	   
215018 138 0.053       936.471     1 1 	   
15977  112 0.037       24.232      1 1 	   
214035 108 0.030       27.473      1 1 	   
76207  3   0.060       232.185     1 1 	   
173681 82  0.110       885.821     1 1 	   
142601 3   0.016       468.986     1 1 	   
147129 50  0.020       472.424     1 1 	   
134115 8   0.037       11.367      1 1 	   
45821  7   0.017       5411.328    1 1 	   
55793  8   0.036       17.364      1 1 	   
95135  104 0.010       67.972      1 1 	   
24453  5   0.034       21.130      1 1 	   
128412 6   0.020       217.286     1 1 	   
165284 8   0.040       12.224      1 1 	   
138017 70  0.063       5.416       1 1 	   
90758  66  0.050       9546.876    1 1 	   
105814 171 0.130       7.761       1 0 	   
94015  37  0.087       1539.049    1 1 	   
43676  16  0.003       5.056       1 1 	   
64654  36  0.087       15.662      1 1 	   
77320  3   0.026       4544.002    1 1 	   
212949 46  0.050       18.715      0 1 	   
156525 3   0.087       5.491       1 1 	   
41276  10  0.097       15.566      1 1 	   
147785 38  0.006       5476.624    1 1 	   
207166 171 0.000       68.657      1 0 	   
24056  66  0.080       243.422     1 1 	   
6544   52  0.087       6.129       0 1 	   
110666 66  0.007       26.259      1 1 	   
130161 37  0.033       1174.516    1 1 	   
104310 75  0.160       11.297      1 1 	   
177042 15  0.007       5.891       1 1 	   
144130 73  0.040       57.981      1 1 	   
68412  171 0.020       2504.085    1 0 	   
110405 113 0.010       256.692     1 1 	   
60962  24  0.083       7.424       1 1 	   
122180 82  0.020       136.363     1 1 	   
167719 55  0.017       930.135     1 1 	   
73530  77  0.043       8.266       0 1 	   
198180 64  0.033       48.642      1 1 	   
45953  171 0.014       1311.553    1 0 	   
93185  11  0.000       15.948      1 1 	   
108158 82  0.006       34.221      1 1 	   
209739 99  0.174       6.750       1 1 	   
163581 171 0.020       60.834      1 0 	   
196015 89  0.060       2507.524    1 1 	   
33956  70  0.033       12.978      1 1 	   
140318 19  0.060       9.264       1 1 	   
89658  8   0.000       8.660       0 1 	   
86646  48  0.013       16.281      1 1 	   
35026  50  0.144       35.812      1 1 	   
204745 73  0.060       77.797      1 1 	   
104575 109 0.030       54.220      1 1 	   
127043 5   0.036       14.477      1 1 	   
79231  3   0.187       13281.824   1 1 	   
194970 6   0.017       81.412      1 1 	   
1148   3   0.006       1115.204    1 1 	   
188404 54  0.050       387.401     1 1 	   
201703 115 0.047       159.831     1 1 	   
89423  171 0.000       33.441      1 0 	   
200062 113 0.043       161.095     1 1 	   
116694 171 0.064       6.339       1 0 	   
57896  57  0.093       60.084      0 1 	   
37847  111 0.073       33.997      1 1 	   
70043  171 0.077       2389.202    1 0 	   
24713  48  0.020       385.627     1 1 	   
112863 29  0.010       5.385       0 1 	   
155394 17  0.030       68.221      1 1 	   
212506 5   0.107       3195.318    1 1 	   
148892 112 0.000       591.684     1 1 	   
149106 12  0.003       8432.827    1 1 	   
37247  3   0.007       1316.823    1 1 	   
140793 66  0.030       1661.246    1 1 	   
75296  171 0.006       3723.758    1 0 	   
45243  10  0.010       17.065      1 1 	   
24547  69  0.014       66.348      1 1 	   
177916 71  0.030       5.565       1 1 	   
217468 112 0.036       14.985      0 1 	   
128542 103 0.094       286.483     1 1 	   
101800 79  0.070       48.096      1 1 	   
199463 6   0.030       43.033      1 1 	   
25039  105 0.023       14.244      0 1 	   
36036  66  0.003       1823.323    1 1 	   
28373  52  0.024       109.635     1 1 	   
87309  36  0.156       6150.016    1 1 	   
114704 25  0.024       7.030       1 1 	   
77482  171 0.006       8.181       1 0 	   
76207  3   0.024       14.891      0 1 	   
129828 77  0.033       6.898       0 1 	   
177263 171 0.010       214.670     1 0 	   
78306  37  0.073       7.327       1 1 	   
102807 36  0.020       1218.965    1 1 	   
74713  37  0.114       3551.360    1 1 	   
189233 111 0.020       33.823      1 1 	   
16025  36  0.010       3862.856    1 1 	   
186638 114 0.046       124.307     1 1 	   
166981 62  0.040       23.495      1 1 	   
144913 23  0.080       15.532      1 1 	   
194333 8   0.060       813.623     1 1 	   
160932 90  0.014       9.369       1 1 	   
167295 7   0.040       10.805      1 1 	   
161639 66  0.003       8.868       1 1 	   
137067 75  0.003       3540.270    1 1 	   
666    4   0.034       25.197      1 1 	   
88655  62  0.113       121.730     1 1 	   
216369 3   0.020       15.248      1 1 	   
220843 5   0.003       9.147       1 1 	   
54171  98  0.037       6.417       1 1 	   
151571 3   0.037       440.156     1 1 	   
62508  90  0.010       15.678      1 1 	   
85784  3   0.066       53436.428   1 1 	   
145783 58  0.130       20.238      1 1 	   
117435 12  0.020       17.567      1 1 	   
42511  4   0.074       43726.445   1 1 	   
52904  66  0.003       51921.947   1 1 	   
23279  6   0.033       5.508       1 -1	   
61071  17  0.134       31.157      1 1 	   
114924 62  0.110       50.747      1 1 	   
57339  50  0.006       7.233       1 1 	   
96911  12  0.097       58.363      1 1 	   
126459 44  0.043       141.482     1 1 	   
179676 5   0.037       24.501      1 1 	   
208393 171 0.093       17.422      1 0 	   
65648  114 0.007       343.255     1 1 	   
42776  37  0.137       5.808       1 1 	   
83778  9   0.080       52.513      1 1 	   
97945  64  0.033       2890.365    1 1 	   
164206 44  0.023       466.081     1 1 	   
64871  10  0.004       6571.627    1 1 	   
2024   12  0.003       314.844     1 1 	   
191662 66  0.020       6928.565    1 1 	   
191780 63  0.037       5.113       1 1 	   
24087  19  0.000       71.833      1 1 	   
144853 103 0.036       5.219       1 1 	   
199965 114 0.087       19153.361   1 1 	   
142977 10  0.027       7.233       1 1 	   
88692  19  0.170       9.925       0 1 	   
47257  73  0.103       27.941      1 1 	   
162989 3   0.077       1831.761    1 1 	   
205684 15  0.086       24.669      1 1 	   
20303  5   0.000       136.335     1 1 	   
45578  110 0.014       4006.886    1 1 	   
79087  51  0.013       10796.576   1 1 	   
11967  112 0.037       111.816     1 1 	   
156525 36  0.030       56.762      1 1 	   
117864 109 0.023       10.261      1 1 	   
39632  12  0.090       76.905      1 1 	   
72517  6   0.033       15.342      1 1 	   
72047  171 0.034       2610.753    1 0 	   
80152  11  0.043       26.039      0 1 	   
57443  15  0.063       12.509      1 1 	   
14776  71  0.044       522.605     1 1 	   
94082  94  0.033       8.632       1 1 	   
86537  5   0.040       13.699      1 1 	   
116807 9   0.000       214.466     1 1 	   
123976 73  0.010       67.121      1 1 	   
90782  171 0.050       32.974      1 0 	   
43672  75  0.163       1078.523    1 1 	   
64174  98  0.034       10.988      1 1 	   
139278 62  0.026       123.228     1 1 	   
826    75  0.024       73.380      1 1 	   
93417  89  0.020       6.347       1 1 	   
221810 51  0.013       5.579       1 1 	   
183444 66  0.063       589.960     1 1 	   
51748  111 0.064       12.440      1 1 	   
1242   3   0.040       507.009     1 1 	   
121218 67  0.003       7.637       1 1 	   
129274 37  0.000       421.356     1 1 	   
155862 5   0.003       29.694      1 1 	   
155260 9   0.054       24.092      0 1 	   
43051  20  0.083       14.927      0 1 	   
31868  37  0.023       1379.213    1 1 	   
126748 5   0.047       22.041      0 1 	   
79373  50  0.027       5.235       0 1 	   
125629 56  0.143       357.232     1 1 	   
5396   6   0.027       11.128      1 1 	   
186187 42  0.003       350.999     1 1 	   
3119   28  0.003       5.837       1 1 	   
46951  3   0.144       432.234     1 1 	   
139373 171 0.060       1100.056    1 0 	   
202010 117 0.066       45.776      1 1 	   
86306  71  0.057       6.302       0 1 	   
81260  105 0.110       5.257       0 1 	   
79455  66  0.020       466.842     1 1 	   
36791  9   0.167       5.344       0 1 	   
162273 3   0.003       472.431     1 1 	   
96546  5   0.017       14.927      0 1 	   
128462 128 0.003       46264.004   1 1 	   
212601 50  0.133       163.832     1 1 	   
171094 12  0.007       25.957      1 1 	   
98103  50  0.037       468.223     1 1 	   
209739 101 0.043       5.163       1 1 	   
134827 77  0.010       81.873      1 1 	   
96212  171 0.003       30.079      1 0 	   
9657   37  0.070       5.904       0 1 	   
177916 70  0.114       8.978       1 1 	   
13835  90  0.016       1955.960    1 1 	   
216369 3   0.064       9.496       0 1 	   
73879  5   0.040       49.094      1 1 	   
69357  36  0.050       7654.908    1 1 	   
156549 7   0.003       1377.687    1 1 	   
27775  108 0.033       479.756     1 1 	   
80454  3   0.234       1787.047    1 1 	   
208771 66  0.023       1427.685    1 1 	   
148763 66  0.027       3670.596    1 1 	   
177042 17  0.073       2578.540    1 1 	   
116948 8   0.013       220.819     1 1 	   
155975 3   0.104       39.982      1 1 	   
193593 5   0.033       10.609      1 1 	   
168313 110 0.113       6.242       1 1 	   
70383  10  0.134       14.188      1 1 	   
207461 13  0.013       5.666       1 1 	   
111918 105 0.033       24.378      1 1 	   
4174   10  0.070       44.322      1 1 	   
210608 23  0.020       5.631       1 1 	   
22233  103 0.080       14.684      1 1 	   
112269 9   0.020       5.720       1 1 	   
104377 11  0.004       14.882      0 1 	   
129280 12  0.093       7.764       1 1 	   
169789 3   0.027       6838.834    1 1 	   
125956 95  0.006       206.268     1 1 	   
167164 4   0.054       35.415      1 1 	   
138827 66  0.010       14.924      0 1 	   
205684 15  0.013       5.954       0 1 	   
33267  10  0.003       39.103      1 1 	   
150934 51  0.014       593.899     1 1 	   
126047 49  0.033       1158.974    1 1 	   
100494 5   0.037       34.465      1 1 	   
62271  55  0.080       11.541      1 1 	   
123856 30  0.073       35.532      1 1 	   
194866 113 0.017       129.777     1 1 	   
14308  36  0.206       1297.060    1 1 	   
114704 28  0.057       5.052       1 1 	   
146232 8   0.010       6.365       1 1 	   
87274  10  0.057       6.713       0 1 	   
922    16  0.106       7.782       1 1 	   
34240  37  0.007       635.701     1 1 	   
54171  97  0.010       6.014       1 1 	   
1618   7   0.050       5.577       1 1 	   
164093 14  0.030       73.756      1 1 	   
129828 77  0.010       11.623      1 1 	   
172678 19  0.020       15.954      1 1 	   
127556 171 0.027       79.581      1 0 	   
76722  51  0.063       10.182      1 1 	   
77800  109 0.053       1801.634    1 1 	   
78306  36  0.000       1155.941    1 1 	   
45246  5   0.010       11.685      0 1 	   
13339  48  0.157       21.060      1 1 	   
188141 126 0.077       1451.199    1 1 	   
136884 9   0.036       10.244      1 1 	   
205474 102 0.014       17.706      0 1 	   
187753 73  0.006       576.552     1 1 	   
170173 64  0.034       602.849     1 1 	   
195970 3   0.023       39.830      1 1 	   
26826  18  0.013       60.444      1 1 	   
134115 9   0.007       8.136       1 1 	   
198837 151 0.047       61.353      1 1 	   
149677 108 0.010       9.949       1 1 	   
212239 51  0.003       591.405     1 1 	   
192670 3   0.033       7253.377    1 1 	   
177104 82  0.020       1495.803    1 1 	   
185557 49  0.020       94.126      1 1 	   
144304 126 0.024       5.054       1 1 	   
179965 54  0.036       14.852      1 1 	   
149433 4   0.114       12.125      1 1 	   
77482  66  0.030       1904.982    1 1 	   
167011 14  0.100       6.844       1 1 	   
52156  37  0.003       419.113     1 1 	   
136391 71  0.067       45.989      1 1 	   
136420 3   0.010       1180.863    1 1 	   
162298 19  0.003       24.216      1 1 	   
121987 54  0.063       303.910     1 1 	   
134858 69  0.020       137.838     1 1 	   
112863 44  0.094       11.739      1 1 	   
126080 55  0.030       13.138      1 1 	   
57339  4   0.083       5.063       1 1 	   
85174  11  0.010       115.275     1 1 	   
42776  39  0.093       9.966       1 1 	   
155764 3   0.007       843.482     1 1 	   
214108 108 0.013       19614.594   1 1 	   
120238 5   0.077       273.180     1 1 	   
214608 90  0.017       10.640      1 1 	   
71972  82  0.023       9460.772    1 1 	   
57211  54  0.070       7.159       1 1 	   
140318 17  0.170       5.995       1 1 	   
801    14  0.043       1155.770    1 1 	   
25104  73  0.007       535.406     1 1 	   
203270 3   0.027       7.029       1 1 	   
103136 6   0.086       6.880       0 1 	   
122111 49  0.100       6.483       1 1 	   
142977 11  0.024       16.655      1 1 	   
161639 73  0.036       18.038      1 1 	   
117022 70  0.054       130.779     1 1 	   
129284 73  0.066       293.933     1 1 	   
64406  82  0.014       37.098      1 1 	   
192525 9   0.003       12.083      1 1 	   
222605 53  0.047       385.007     1 1 	   
21863  36  0.003       12.312      1 1 	   
118810 66  0.063       13622.592   1 1 	   
184164 10  0.004       10.010      0 1 	   
43598  13  0.076       14.680      1 1 	   
81260  105 0.007       7.221       1 1 	   
166028 36  0.017       1790.751    1 1 	   
157527 54  0.043       245.135     1 1 	   
154478 42  0.040       9.814       1 1 	   
220843 12  0.013       10.183      1 1 	   
121712 5   0.044       18.233      1 1 	   
116832 16  0.000       10.596      1 1 	   
60962  29  0.013       17.627      1 1 	   
115170 114 0.077       6.755       1 1 	   
42129  66  0.020       6.584       0 1 	   
114488 171 0.006       764.100     1 0 	   
163853 14  0.000       2459.437    1 1 	   
209739 102 0.004       6.352       1 1 	   
54649  13  0.016       5.192       1 1 	   
28717  8   0.157       35.218      1 1 	   
205191 111 0.027       9.626       0 1 	   
167353 171 0.040       1181.136    1 0 	   
139407 5   0.210       6.809       1 1 	   
26363  19  0.030       7.043       1 1 	   
131658 93  0.116       174.638     1 1 	   
184770 53  0.020       319.349     1 1 	   
109979 62  0.100       11.198      1 1 	   
112258 17  0.000       109.585     1 1 	   
96957  44  0.004       9.863       0 1 	   
113373 62  0.026       21.680      1 1 	   
61516  6   0.047       8.486       1 1 	   
125659 14  0.020       9.640       0 1 	   
